date,symbol,asset_type,open,high,low,close,volume
2025-11-08 00:00:00,ethereum,crypto,3434.3512285299594,3434.3512285299594,3434.3512285299594,3434.3512285299594,0
2025-11-09 00:00:00,ethereum,crypto,3401.4594003397083,3401.4594003397083,3401.4594003397083,3401.4594003397083,0
2025-11-10 00:00:00,ethereum,crypto,3576.2547046627064,3576.2547046627064,3576.2547046627064,3576.2547046627064,0
2025-11-11 00:00:00,ethereum,crypto,3564.6105957999334,3564.6105957999334,3564.6105957999334,3564.6105957999334,0
2025-11-12 00:00:00,ethereum,crypto,3416.781328259322,3416.781328259322,3416.781328259322,3416.781328259322,0
2025-11-13 00:00:00,ethereum,crypto,3409.6144555411624,3409.6144555411624,3409.6144555411624,3409.6144555411624,0
2025-11-14 00:00:00,ethereum,crypto,3235.7276362968546,3235.7276362968546,3235.7276362968546,3235.7276362968546,0
2025-11-15 00:00:00,ethereum,crypto,3106.601287865052,3106.601287865052,3106.601287865052,3106.601287865052,0
2025-11-16 00:00:00,ethereum,crypto,3170.1129807404664,3170.1129807404664,3170.1129807404664,3170.1129807404664,0
2025-11-17 00:00:00,ethereum,crypto,3101.686799467,3101.686799467,3101.686799467,3101.686799467,0
2025-11-18 00:00:00,ethereum,crypto,3021.3021576301335,3021.3021576301335,3021.3021576301335,3021.3021576301335,0
2025-11-19 00:00:00,ethereum,crypto,3117.2225871583155,3117.2225871583155,3117.2225871583155,3117.2225871583155,0
2025-11-20 00:00:00,ethereum,crypto,3017.7483614097955,3017.7483614097955,3017.7483614097955,3017.7483614097955,0
2025-11-21 00:00:00,ethereum,crypto,2832.068358334293,2832.068358334293,2832.068358334293,2832.068358334293,0
2025-11-22 00:00:00,ethereum,crypto,2764.735218675169,2764.735218675169,2764.735218675169,2764.735218675169,0
2025-11-23 00:00:00,ethereum,crypto,2768.6178294996353,2768.6178294996353,2768.6178294996353,2768.6178294996353,0
2025-11-24 00:00:00,ethereum,crypto,2799.8149340924633,2799.8149340924633,2799.8149340924633,2799.8149340924633,0
2025-11-25 00:00:00,ethereum,crypto,2953.327645752226,2953.327645752226,2953.327645752226,2953.327645752226,0
2025-11-26 00:00:00,ethereum,crypto,2955.046469321271,2955.046469321271,2955.046469321271,2955.046469321271,0
2025-11-27 00:00:00,ethereum,crypto,3027.477249132549,3027.477249132549,3027.477249132549,3027.477249132549,0
2025-11-28 00:00:00,ethereum,crypto,3015.6118196920934,3015.6118196920934,3015.6118196920934,3015.6118196920934,0
2025-11-29 00:00:00,ethereum,crypto,3033.135645414151,3033.135645414151,3033.135645414151,3033.135645414151,0
2025-11-30 00:00:00,ethereum,crypto,2991.2330117032593,2991.2330117032593,2991.2330117032593,2991.2330117032593,0
2025-12-01 00:00:00,ethereum,crypto,2992.8341859495977,2992.8341859495977,2992.8341859495977,2992.8341859495977,0
2025-12-02 00:00:00,ethereum,crypto,2799.0367919901605,2799.0367919901605,2799.0367919901605,2799.0367919901605,0
2025-12-03 00:00:00,ethereum,crypto,2995.751149322771,2995.751149322771,2995.751149322771,2995.751149322771,0
2025-12-04 00:00:00,ethereum,crypto,3195.4089919085554,3195.4089919085554,3195.4089919085554,3195.4089919085554,0
2025-12-05 00:00:00,ethereum,crypto,3133.698235618616,3133.698235618616,3133.698235618616,3133.698235618616,0
2025-12-06 00:00:00,ethereum,crypto,3022.6564205232035,3022.6564205232035,3022.6564205232035,3022.6564205232035,0
2025-12-07 00:00:00,ethereum,crypto,3039.358573133242,3039.358573133242,3039.358573133242,3039.358573133242,0
2025-12-08 00:00:00,ethereum,crypto,3052.976330436545,3052.976330436545,3052.976330436545,3052.976330436545,0
2025-12-09 00:00:00,ethereum,crypto,3125.321462183988,3125.321462183988,3125.321462183988,3125.321462183988,0
2025-12-10 00:00:00,ethereum,crypto,3322.469217836626,3322.469217836626,3322.469217836626,3322.469217836626,0
2025-12-11 00:00:00,ethereum,crypto,3326.260211637518,3326.260211637518,3326.260211637518,3326.260211637518,0
2025-12-12 00:00:00,ethereum,crypto,3236.0986208578574,3236.0986208578574,3236.0986208578574,3236.0986208578574,0
2025-12-13 00:00:00,ethereum,crypto,3085.316694358101,3085.316694358101,3085.316694358101,3085.316694358101,0
2025-12-14 00:00:00,ethereum,crypto,3115.225428835284,3115.225428835284,3115.225428835284,3115.225428835284,0
2025-12-15 00:00:00,ethereum,crypto,3065.4912355563642,3065.4912355563642,3065.4912355563642,3065.4912355563642,0
2025-12-16 00:00:00,ethereum,crypto,2964.488557692104,2964.488557692104,2964.488557692104,2964.488557692104,0
2025-12-17 00:00:00,ethereum,crypto,2964.2627915054686,2964.2627915054686,2964.2627915054686,2964.2627915054686,0
2025-12-18 00:00:00,ethereum,crypto,2827.8041755024283,2827.8041755024283,2827.8041755024283,2827.8041755024283,0
2025-12-19 00:00:00,ethereum,crypto,2826.5948465107654,2826.5948465107654,2826.5948465107654,2826.5948465107654,0
2025-12-20 00:00:00,ethereum,crypto,2976.796869557769,2976.796869557769,2976.796869557769,2976.796869557769,0
2025-12-21 00:00:00,ethereum,crypto,2977.162263207443,2977.162263207443,2977.162263207443,2977.162263207443,0
2025-12-22 00:00:00,ethereum,crypto,3001.6008377810244,3001.6008377810244,3001.6008377810244,3001.6008377810244,0
2025-12-23 00:00:00,ethereum,crypto,3005.786780691547,3005.786780691547,3005.786780691547,3005.786780691547,0
2025-12-24 00:00:00,ethereum,crypto,2965.193660040505,2965.193660040505,2965.193660040505,2965.193660040505,0
2025-12-25 00:00:00,ethereum,crypto,2945.9878145019857,2945.9878145019857,2945.9878145019857,2945.9878145019857,0
2025-12-26 00:00:00,ethereum,crypto,2904.252344599994,2904.252344599994,2904.252344599994,2904.252344599994,0
2025-12-27 00:00:00,ethereum,crypto,2926.695639112761,2926.695639112761,2926.695639112761,2926.695639112761,0
2025-12-28 00:00:00,ethereum,crypto,2948.8621262576116,2948.8621262576116,2948.8621262576116,2948.8621262576116,0
2025-12-29 00:00:00,ethereum,crypto,2947.8597605720547,2947.8597605720547,2947.8597605720547,2947.8597605720547,0
2025-12-30 00:00:00,ethereum,crypto,2934.215601758931,2934.215601758931,2934.215601758931,2934.215601758931,0
2025-12-31 00:00:00,ethereum,crypto,2970.055474481003,2970.055474481003,2970.055474481003,2970.055474481003,0
2026-01-01 00:00:00,ethereum,crypto,2966.7741798134107,2966.7741798134107,2966.7741798134107,2966.7741798134107,0
2026-01-02 00:00:00,ethereum,crypto,3000.4191168879165,3000.4191168879165,3000.4191168879165,3000.4191168879165,0
2026-01-03 00:00:00,ethereum,crypto,3121.9006724537576,3121.9006724537576,3121.9006724537576,3121.9006724537576,0
2026-01-04 00:00:00,ethereum,crypto,3126.041091396286,3126.041091396286,3126.041091396286,3126.041091396286,0
2026-01-05 00:00:00,ethereum,crypto,3139.057041912684,3139.057041912684,3139.057041912684,3139.057041912684,0
2026-01-06 00:00:00,ethereum,crypto,3228.2962247842056,3228.2962247842056,3228.2962247842056,3228.2962247842056,0
2026-01-07 00:00:00,ethereum,crypto,3295.101927879638,3295.101927879638,3295.101927879638,3295.101927879638,0
